250,0.743726198321049,0.5973920751936936,-0.6058812674143139,0.3724394744283845,-0.9072289169950738
102,0.6269428907404911,0.12194334179815142,-0.5808789175495607,0.0426297670180918,-0.6436848764821189
230,0.23357985485782934,0.37693246990012813,-0.45239470282087996,0.25038271792817884,-0.2766507995917377
289,0.4316320265422647,0.594773950626411,-0.7831873868894322,0.7391247224535469,-0.9474469064219617
154,0.2304654552355369,0.8572493766384065,-0.5080729966336053,0.5855582220719658,-0.796009618265863
160,0.15124757618873236,0.8263208955207759,-0.6282796646707756,0.4426665410331478,-0.7028365580990034
119,0.8472134987117118,0.11786617581077224,-0.14925374446280243,0.30830483971885464,-0.9113064300505691
168,0.9248663020686262,0.06839820587593298,-0.9722752772675746,0.18539286763524737,-0.4423374577445294
243,0.7978843296281852,0.7370679835105287,-0.10212941793499514,0.8766579560072897,-0.5822546552397205
239,0.6363851290063592,0.11762583004707189,-0.9113335421965921,0.5445477543346253,-0.9642662005777585
100,0.6647142061483662,0.857110005348712,-0.9240338530944118,0.527801271973488,-0.8212156037257229
176,0.26986785117406903,0.9530350579646727,-0.06087878435429101,0.13537304198722672,-0.4171889635441493
147,0.10394200597940711,0.2101317509940605,-0.16469068716167884,0.7721262165591813,-0.5835192932482084
216,0.3305299647058256,0.7289447642237155,-0.6851515659905566,0.29603290289526335,-0.1872218689880099
144,0.5719162977237178,0.6551711101302782,-0.5890667292271236,0.6249378776830392,-0.025038357855779077
187,0.9136149898788805,0.8635449490470753,-0.6070004418120035,0.9813505538328665,-0.30890513879190223
165,0.03592155400388259,0.3880681232537559,-0.19561594302658342,0.5555642251858152,-0.3510064910263215
319,0.13310459820878712,0.7745062399622331,-0.015197304704525799,0.6356686091515462,-0.47344822559164274
262,0.039380885498572944,0.4401629595533943,-0.1197889963332594,0.7848025250952486,-0.308443307359526
176,0.857820728952456,0.8932205691480394,-0.42216352870660484,0.9155660742603755,-0.17656216335985092
500,0.9161430825710436,0.7531450972167459,-0.9598333522071347,0.15440323682156748,-0.25508485079382376
243,0.5938587940259892,0.8628581662606921,-0.0867356952808262,0.8780163787382012,-0.5704500372402559
119,0.8001887304788782,0.9419058578586605,-0.9093026251559596,0.004587737842535583,-0.468626720106097
119,0.7016093219327605,0.7189343564533017,-0.15264977625080794,0.4530374110056761,-0.34766018809081517
260,0.6003417124849711,0.01604208278754011,-0.6642401416615167,0.2775144137638668,-0.07722533227559397
182,0.4840344267595413,0.9338249104062725,-0.9279962211594958,0.07222416079958399,-0.2706911796723404
183,0.8722489228048076,0.03999776189731314,-0.2688709652199616,0.9639209264291395,-0.523324508252812
206,0.30649182671577485,0.0031699831119395613,-0.5173636024932361,0.1812180739224622,-0.11201833850775861
284,0.932263636894486,0.6847798167790454,-0.9753370041710132,0.6938748942355634,-0.5450382786714502
169,0.2218017803935341,0.4739896709821186,-0.333562795613159,0.30315159877471215,-0.16135070762563136
131,0.6094613419046115,0.12160968567966518,-0.8308469822319015,0.10672118113654011,-0.6851567099637428
186,0.42971044290659904,0.10805353481322783,-0.28027776485985384,0.08971722048277925,-0.4711984673116077
178,0.06365236986241879,0.015904938519833052,-0.6135298525868353,0.23417932814671266,-0.3144235207561981
253,0.489796473483248,0.9398009951684594,-0.6312297480312287,0.050069855879547216,-0.7468655798456743
209,0.965377816531277,0.925384436402933,-0.22584778249630705,0.499002976251885,-0.09575617459083213
120,0.36420430629568007,0.2917169784530604,-0.7466047086249865,0.5542232548594827,-0.4820393858049707
177,0.6605543465924575,0.006237157892762196,-0.0468397049811426,0.715170355337572,-0.997860130814495
209,0.8150022315745296,0.8329747958810932,-0.8153328819619244,0.20151706724206603,-0.2261105889777349
170,0.36536528085988423,0.044199036202495275,-0.6325460622808923,0.21036618625038023,-0.18417691680452314
